"customer_id","first_name","last_name","gender","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","address_id","property_valuation"
3023,Rikki,Bernet,Female,1994-12-09,220,4,N,7447,3
3024,Franz,Craddy,Male,1959-01-08,465,5,N,3077,2
3025,Osgood,Stolting,Male,1977-04-23,818,6,N,2230,10
3026,Minda,Pendrid,Female,1988-11-21,83,6,N,649,5
3027,Augy,Rudall,Male,1977-10-30,474,6,N,1057,1
3028,Leandra,Schubert,Female,1956-07-07,712,3,N,5113,6
3029,Timmie,Gori,Male,1978-07-17,909,5,N,583,7
3030,Flor,Agnew,Female,1998-05-21,16,1,N,4643,6
3031,Diego,Bertelmot,Male,1996-02-02,554,6,N,1882,11
3032,Renado,Wonfor,Male,1992-08-02,879,2,N,6632,8
3033,Danielle,Kener,Female,1979-03-17,270,3,N,255,11
3034,Mara,Tofanini,Female,1956-09-09,780,6,N,1180,5
3035,Sigfrid,Caldecot,Male,1980-04-15,823,3,N,7986,8
3036,Windy,Orehead,Female,1977-04-17,221,2,N,4678,9
3037,Leanora,Isles,Female,1971-10-27,929,4,N,1287,7
3038,Hermione,"",Female,1958-04-08,239,3,N,5604,2
3039,Coralie,Guitonneau,Female,1968-07-28,908,1,N,729,8
3040,Kameko,Kinrade,Female,1966-11-28,320,5,N,5060,12
3041,Sherrie,Kingaby,Female,1974-03-12,51,6,N,397,1
3042,Barris,Trayton,Male,1971-03-17,850,4,N,4913,8
3043,Kelcey,Argontt,Female,1981-08-03,365,6,N,6103,10
3044,Russell,Brittoner,Male,1990-04-11,29,2,N,3337,1
3045,Renato,Mungham,Male,1996-10-02,507,2,N,1608,3
3046,Shela,Ridgers,Female,1964-06-07,319,1,N,7623,6
3047,Eddy,Cossans,Male,1962-01-14,167,6,N,4667,11
3048,Kenon,Messruther,Male,1969-05-27,774,5,N,7867,9
3049,Tristam,O'Fallone,Male,1967-07-15,1043,4,N,7290,5
3050,Dinnie,Worsom,Female,1997-12-04,568,3,N,2558,3
3051,Edi,Lugton,Female,1973-06-06,900,2,N,6011,6
3052,Lisetta,"",Female,1976-09-08,175,5,N,2965,8
3053,Susie,"",Female,1984-09-12,794,3,N,3228,10
3054,Marieann,Wickey,Female,1965-07-14,1013,1,N,915,12
3055,Viki,Drache,Female,1999-08-23,420,6,N,5720,7
3056,Catlin,Storm,Female,1968-05-27,311,5,N,4099,8
3057,Mel,Shoebottom,Female,1976-03-28,186,5,N,3412,8
3058,Hamnet,Kibblewhite,Male,1986-10-10,752,6,N,5295,2
3059,Hercules,Klewi,Male,1958-06-09,1033,5,N,5490,6
3060,Milton,Gorini,Male,1982-09-14,15,6,N,14,8
3061,Evie,Bendtsen,Female,1991-03-18,923,2,N,1268,11
3062,Lesley,Ruskin,Male,1962-11-09,1027,5,N,5904,10
3063,Andrea,Wildber,Male,1999-11-04,337,1,N,2476,6
3064,Zach,Billison,Male,1995-06-14,772,2,N,6348,7
3065,Winna,Brusle,Female,1978-01-05,256,4,N,5007,4
3066,Renell,Bellocht,Female,1995-01-14,937,2,N,785,9
3067,Veronique,Wash,Female,1991-01-13,17,6,N,5027,9
3068,Gill,Branney,Female,1990-12-07,743,1,N,6008,5
3069,Phylis,Traves,Female,1988-08-12,193,1,N,2546,10
3070,Malissia,Minthorpe,Female,1998-07-27,715,2,N,575,9
3071,Shirlee,Murdoch,Female,1989-12-25,848,6,N,6199,8
3072,Roma,Prettjohn,Male,1979-04-12,948,6,N,3513,10
3073,Hernando,Farnham,Male,1967-04-12,243,1,N,6153,10
3074,Tracie,Grishaev,Male,1969-02-18,464,6,N,3967,6
3075,Corty,Debell,Male,1959-10-24,135,6,N,1073,9
3076,Merna,Eyers,Female,1991-10-01,777,6,N,6296,8
3077,Emelen,Gillopp,Male,2000-08-11,945,1,N,7755,6
3078,Mariel,Blacksell,Female,1982-08-16,936,5,N,4201,8
3079,Yorker,McKevany,Male,1959-11-18,854,6,N,932,9
3080,Christoforo,Santus,Male,1958-10-06,513,3,N,75,4
3081,Dodi,Volker,Female,1971-07-25,484,4,N,3465,8
3082,Emlyn,Maile,Male,1997-03-28,900,6,N,4097,7
3083,Cirillo,Duprey,Male,1971-10-17,568,6,N,5282,8
3084,Birgit,Dowers,Female,1959-07-16,338,2,N,7940,8
3085,Kaleb,Eslemont,Male,1978-01-21,1033,1,N,2633,7
3086,Pieter,Gadesby,U,,526,3,N,4250,8
3087,Gerry,Scatcher,Male,1986-04-02,652,5,N,5072,7
3088,Hilarius,Trenbey,Male,1974-05-09,585,2,N,5413,4
3089,Wood,Nathan,Male,2000-02-24,815,2,N,3149,9
3090,Zared,Pinchback,Male,1964-12-06,1013,5,N,766,8
3091,Guenevere,Treffry,Female,1995-08-13,696,2,N,509,10
3092,Hallie,Blackden,Female,1972-12-17,962,1,N,3106,7
3093,Harwilll,Crimes,Male,1992-04-01,266,4,N,442,5
3094,Izak,Andreutti,Male,1989-05-28,77,6,N,2509,4
3095,Joachim,"",Male,1998-10-11,753,4,N,5240,7
3096,Lulu,Cabane,Female,1973-06-28,261,5,N,7693,11
3097,Alessandro,Casley,Male,1978-05-09,633,2,N,4463,12
3098,Tiff,Ovett,Female,1980-07-15,264,5,N,782,6
3099,Shelli,Benitti,Female,1996-11-26,585,6,N,5690,7
3100,Peggy,Wrankling,Female,1954-02-09,600,5,N,3041,3
3101,Paxton,Lermit,Male,1987-08-27,942,3,N,6057,7
3102,Paquito,Maitland,Male,1990-06-04,853,1,N,2313,6
3103,Shaylah,Hatchell,Female,1953-10-21,725,5,N,3032,3
3104,Diahann,Blundan,Female,1994-11-30,221,6,N,5809,2
3105,Bryn,Rycraft,Male,1965-10-14,661,5,N,3296,9
3106,Yetty,Conneely,Female,1989-06-03,908,6,N,3920,3
3107,Dell,Tremathick,Female,1960-08-15,365,3,N,1685,11
3108,Trip,Ahmed,Male,1967-10-01,111,5,N,5372,11
3109,Jeralee,Domleo,Female,1958-06-23,838,6,N,6414,7
3110,Fabien,Iacapucci,Male,1994-02-11,705,2,N,7615,5
3111,Maxwell,Blabber,Male,1997-03-11,261,6,N,3133,7
3112,Terri,Gornal,Male,2001-04-22,141,4,N,7765,8
3113,Wenonah,Lethabridge,Female,1969-12-06,779,6,N,5548,7
3114,Judah,Prime,Male,1974-09-05,1003,6,N,3086,8
3115,Rip,Spiers,Male,1981-02-26,22,5,N,757,9
3116,Correy,Loynes,Male,1978-06-29,465,5,N,2150,5
3117,Nisse,Marriage,Female,1995-06-11,507,2,N,5379,7
3118,Cleveland,Coxon,Male,1993-01-22,29,3,N,177,9
3119,Earle,Frisby,Male,1960-01-11,568,3,N,4598,6
3120,Lauree,O'Donnell,Female,1979-02-04,146,6,N,2593,6
3121,Mahmoud,Batterbee,Male,1959-05-11,143,5,N,316,8
3122,Cthrine,Orans,Female,1980-08-17,900,4,N,3751,5
3123,Tina,Riggulsford,Female,1976-08-17,264,3,N,1778,6
3124,Anastasie,Le Grand,Female,1981-02-03,287,4,N,5233,1
3125,Krystyna,Scarasbrick,Female,1978-08-21,652,4,N,7495,2
3126,Bondon,Deeley,Male,1986-10-16,718,3,N,6438,4
3127,Tucker,Lewsley,Male,1971-01-31,474,5,N,1252,10
3128,Betteanne,Alldread,Female,1965-06-26,942,4,N,3952,6
3129,Leola,Mandrier,Female,1955-09-25,664,4,N,3666,8
3130,Krissy,Robard,Female,1971-01-25,729,5,N,2023,1
3131,Sybilla,O' Markey,Female,1999-02-24,585,2,N,939,10
3132,Nicko,Artois,Male,1975-04-15,4,6,N,2006,7
3133,Eda,MacCheyne,Female,1999-05-10,363,5,N,5448,8
3134,Pierette,Roseman,Female,1995-01-20,900,5,N,3115,10
3135,Titus,Worsall,Male,1962-01-14,338,5,N,1856,7
3136,Leonardo,Brennon,Male,1998-08-25,386,6,N,991,10
3137,Cathlene,"",Female,1993-03-13,700,5,N,594,9
3138,Wait,Pardey,Male,1971-02-19,937,6,N,6301,9
3139,Pail,De Blasi,Male,1973-06-13,937,4,N,3648,8
3140,Britt,Muddimer,Female,1985-06-11,774,3,N,3872,9
3141,Esmaria,Kiernan,Female,1995-11-04,978,6,N,582,7
3142,Hubert,Kliner,Male,1992-08-04,1014,5,N,3467,5
3143,Corabelle,Streatfeild,Female,1996-10-24,17,5,N,1687,7
3144,Ringo,Everson,Male,1978-10-29,319,6,N,4772,9
3145,Gar,Barnewille,Male,1978-06-17,937,4,N,2762,10
3146,Fredrika,Kleinmintz,Female,1978-01-28,61,5,N,7845,9
3147,Bonnee,Farley,Female,1976-10-02,585,2,N,7793,8
3148,Berky,Degoix,Male,1974-10-09,140,4,N,4133,7
3149,Caprice,Pack,Female,1980-09-03,619,2,N,6703,9
3150,Morissa,Wolfendell,Female,1991-10-07,90,5,N,2125,10
3151,Thorn,Choffin,U,,204,2,N,2722,7
3152,Lettie,McGenis,Female,1999-06-07,591,4,N,1431,10
3153,Hannis,Jakubovits,Female,1973-12-30,818,3,N,2641,7
3154,Angil,Ellesmere,Female,1957-11-21,450,6,N,6107,9
3155,Tiphani,Fritz,Female,1976-12-25,137,2,N,993,7
3156,Bearnard,Letixier,Male,1976-09-28,908,5,N,538,10
3157,Hurlee,Fasson,Male,1997-07-19,585,6,N,124,9
3158,Korey,Lansbury,Male,1970-05-02,755,6,N,7635,11
3159,Jesus,MacShirie,Male,1967-02-01,908,1,N,7889,10
3160,Eadmund,Braycotton,Male,1978-07-03,55,5,N,6850,9
3161,Cindie,Naldrett,Female,1977-02-16,908,6,N,4339,9
3162,Deanne,Delacour,Female,1978-02-24,423,6,N,2987,8
3163,Irvine,Mc Mechan,Male,1968-06-01,405,1,N,1830,8
3164,Hortensia,Rainger,Female,1986-01-14,657,6,N,1867,7
3165,Vyky,Coppen,Female,1975-05-18,909,2,N,5399,7
3166,Bronson,Plowman,Male,1955-05-11,652,5,N,5810,8
3167,Vernor,Stedall,Male,1995-01-20,299,5,N,7647,1
3168,Johan,Dudderidge,Male,1976-02-16,203,1,N,7242,3
3169,Maxim,Chavrin,Male,1964-01-12,372,6,N,545,2
3170,Bethanne,Kytter,Female,1968-01-26,118,5,N,8000,12
3171,Leif,"",Male,1967-05-23,893,2,N,3358,9
3172,Marje,Kennewell,Female,1961-12-17,585,1,N,1790,4
3173,Angelo,"",Male,2001-10-10,499,6,N,758,10
3174,Odele,Blackmore,Female,1976-11-16,211,1,N,869,7
3175,Alphard,Cradduck,Male,1984-12-30,998,5,N,1273,9
3176,Rafe,Antoniak,Male,1977-12-04,881,1,N,3741,9
3177,Titos,Scanes,Male,1978-05-07,1030,1,N,3484,2
3178,Gan,Marrion,Male,1971-09-28,788,6,N,5129,11
3179,Jarid,Redwood,Male,1979-11-04,848,2,N,7037,10
3180,Gage,"",Male,1974-06-14,531,6,N,7720,10
3181,Ferd,Chominski,Male,1976-09-29,339,3,N,4896,7
3182,Catherina,Hammel,Female,1967-10-03,908,1,N,1626,9
3183,Craig,Phethean,Male,1974-06-19,224,5,N,3297,7
3184,Marlee,Brundle,Female,1976-11-08,1027,2,N,5999,9
3185,Duky,Crichley,Male,1956-01-18,721,5,N,6187,3
3186,Rora,Warre,Female,1997-05-09,568,6,N,916,9
3187,Samuele,Roycroft,Male,1974-05-12,222,6,N,4256,4
3188,Boyd,"",Male,1999-07-07,633,5,N,769,2
3189,Abbott,Knaggs,Male,1963-03-01,269,5,N,4877,10
3190,Lizabeth,Carswell,Female,1985-02-05,568,1,N,981,9
3191,Bobbette,Amps,Female,1959-07-08,924,2,N,1898,8
3192,Illa,Klemenz,Female,1968-09-18,492,4,N,7464,7
3193,Augusta,Henryson,Female,1978-07-04,299,3,N,1238,8
3194,Hakeem,Bernardinelli,Male,1978-03-11,369,5,N,3068,8
3195,Vickie,West,Female,1981-03-30,1004,5,N,7192,7
3196,Teddi,Adcocks,Female,1977-08-04,514,5,N,5571,7
3197,Stern,Ilyenko,Male,1976-02-18,406,3,N,4621,8
3198,Dur,Knappen,Male,1997-08-02,575,6,N,7516,9
3199,Florry,Neasam,Female,1969-08-31,262,6,N,482,8
3200,Marna,"",Female,1995-11-03,41,5,N,7025,6
3201,Zed,Blanckley,Male,2000-03-31,546,6,N,4098,10
3202,Garry,Gadson,Male,1994-09-10,564,6,N,273,9
3203,Swen,Merioth,Male,1985-02-05,841,2,N,5109,1
3204,Ibby,Beedon,Female,1994-11-26,593,6,N,4534,2
3205,Egan,Flockhart,Male,1959-04-20,379,5,N,4322,7
3206,Elbertine,Trewin,Female,1995-03-23,107,5,N,4146,5
3207,Anica,Halfhyde,Female,1987-08-29,568,5,N,7706,8
3208,Jeanne,O'Meara,Female,1967-02-06,246,3,N,2600,12
3209,Clarie,Markushkin,Female,1964-03-28,1027,1,N,4077,11
3210,Stella,Abreheart,Female,1988-02-01,1032,5,N,1264,3
3211,Betsy,Cosh,Female,1993-06-12,838,4,N,7601,11
3212,Corella,Bartomeu,Female,1981-01-15,801,1,N,5686,7
3213,Marcile,Vasiliev,Female,1971-09-26,331,2,N,2502,11
3214,Cindelyn,Balas,Female,1993-01-21,802,6,N,2173,4
3215,Wolfgang,Raffles,Male,1976-09-28,420,6,N,3564,7
3216,Edgar,Ordish,Male,1998-05-08,124,6,N,1750,10
3217,Lorena,Titterrell,Female,1968-03-12,369,5,N,1655,8
3218,Conny,Starbeck,Female,1976-02-12,428,6,N,4209,9
3219,Denyse,Scutts,Female,1998-01-06,947,5,N,5784,9
3220,Hunt,Linn,Male,1972-07-26,935,1,N,935,8
3221,Brigid,Quigley,Female,1959-09-25,819,4,N,7651,11
3222,Caralie,Sellors,U,,539,1,N,3520,7
3223,Tiffi,Wortt,U,,506,6,N,4253,7
3224,Darell,Mulqueeny,Female,1996-03-12,286,1,N,6176,1
3225,Durante,Reddan,Male,1980-06-19,33,6,N,2682,1
3226,Andi,Whittet,Female,1973-03-29,135,1,N,578,5
3227,Costa,Sharpin,Male,1995-12-06,900,1,N,6343,8
3228,Margette,Donaghie,Female,1964-08-16,652,5,N,3496,10
3229,Carrol,Gheorghie,Male,1964-10-18,4,4,N,3572,7
3230,Calida,Clardge,Female,1970-02-14,800,5,N,2085,8
3231,Cazzie,Gravell,Male,1976-05-29,568,2,N,7642,9
3232,Rose,Milsom,Female,1993-10-10,492,6,N,7132,4
3233,Xever,Feeley,Male,1959-01-06,736,6,N,771,8
3234,Mata,Hoggan,Male,1987-04-15,637,6,N,6892,4
3235,Leif,Woolfall,Male,1965-05-15,221,2,N,2141,7
3236,Edsel,Arguile,Male,1993-04-01,900,6,N,6614,8
3237,Astrid,Sumnall,Female,1964-08-15,28,5,N,191,7
3238,Sauveur,Edmands,Male,1977-07-20,727,5,N,7020,8
3239,Wendi,Hew,Female,1971-12-06,554,3,N,699,7
3240,Ryon,Elsay,Male,1976-09-04,597,6,N,5829,9
3241,Milt,Erett,Male,1979-10-29,11,6,N,6517,8
3242,Lib,Schohier,Female,1958-03-07,712,2,N,263,12
3243,Tim,Besset,Male,1973-05-19,556,5,N,5062,5
3244,Rosene,Bullar,Female,1959-05-08,267,5,N,6932,7
3245,Wainwright,Succamore,Male,1959-03-27,944,3,N,2007,4
3246,Norene,Merle,Female,1968-05-20,193,6,N,5670,5
3247,Bellanca,Raymond,Female,1985-04-09,527,6,N,1659,10
3248,Alastair,Van der Beken,Male,1957-05-15,469,1,N,7036,12
3249,Cortney,Leet,Female,1981-08-23,209,6,N,7705,8
3250,Hussein,Ticic,Male,1992-04-16,523,4,N,2549,6
3251,Cammie,Edridge,Female,1976-08-27,496,4,N,2599,10
3252,Alexia,McTerrelly,Female,1987-06-15,841,4,N,2501,9
3253,Bernadine,Shakeshaft,Female,1990-02-10,507,4,N,1824,7
3254,Lissy,Paliser,Female,2001-05-22,1028,5,N,6347,9
3255,Sutherlan,Truin,U,,732,3,N,3710,3
3256,Collen,Kew,Female,1986-02-06,461,1,N,1724,4
3257,Travis,Hulatt,Male,1980-05-07,3,6,N,4336,8
3258,Hettie,Godden,Female,1978-12-10,4,6,N,5202,8
3259,Rabi,"",Male,1953-11-04,656,3,N,6229,9
3260,Kelsy,Rao,Female,1979-05-30,770,3,N,4871,11
3261,Benedicto,Blumire,Male,1975-01-30,1043,6,N,4865,8
3262,Maynord,L'Episcopi,Male,1959-10-14,174,5,N,7411,12
3263,Quentin,Forte,Female,1981-08-21,909,1,N,3886,4
3264,Garret,Higginbottam,Male,1978-08-19,908,6,N,5479,5
3265,Isaak,Higounet,Male,1967-06-02,146,3,N,3459,9
3266,Lambert,Edser,Male,1995-05-21,920,6,N,1492,10
3267,Gerri,Prott,Male,1987-05-30,1043,4,N,6650,10
3268,Estelle,Sam,Female,1986-05-31,712,5,N,2953,3
3269,Kalvin,Paskin,Male,1994-12-01,841,5,N,4997,12
3270,Tracey,Redsull,Male,1957-04-12,270,6,N,1667,10
3271,Daisi,Philip,Female,1986-04-18,930,4,N,2886,11
3272,Bar,Frankcom,Male,1993-06-04,374,1,N,880,2
3273,Darline,Alpes,Female,1978-05-17,580,5,N,2418,7
3274,Tory,Dosdell,Female,1973-04-26,908,6,N,2489,8
3275,Lela,Carrell,Female,1975-10-22,607,5,N,680,9
3276,Goddart,Pavelin,Male,1979-04-18,365,3,N,4940,11
3277,Demetris,Shapcote,Male,1962-04-20,106,1,N,119,1
3278,Marcel,Eddolls,Male,1982-06-22,14,1,N,123,10
3279,Morgun,Razoux,Male,1959-02-18,338,5,N,1699,8
3280,Micki,McNamara,Female,1987-05-02,381,6,N,7327,10
3281,Peg,Cliff,Female,1998-02-22,394,5,N,3654,9
3282,Helga,Nuzzi,Female,1959-04-24,146,3,N,4883,7
3283,Rowe,Barbary,Female,1979-01-15,74,6,N,3415,11
3284,Jorrie,Cerman,Female,1991-08-28,214,1,N,7453,9
3285,Mendie,Teresi,Male,1986-12-30,371,2,N,2973,12
3286,Kent,Hatter,Male,1961-06-02,848,5,N,3040,8
3287,Marys,Vazquez,Female,1986-01-06,379,2,N,7081,11
3288,Fair,Dewen,U,,491,3,N,4034,10
3289,Frederico,Spearman,Male,1978-01-04,853,5,N,1146,11
3290,Brandyn,Gain,Male,1962-09-18,900,4,N,2798,4
3291,Cindy,Eakin,Female,1956-01-21,579,5,N,5543,4
3292,Hamlen,Slograve,Male,1973-04-09,552,2,N,7640,11
3293,Peg,Woodstock,Female,1986-01-22,1042,3,N,3310,6
3294,Juditha,Leidl,Female,1986-06-26,145,1,N,6338,7
3295,Cleavland,Karchowski,Male,1964-05-26,147,4,N,1390,6
3296,Leontyne,Jackett,Female,1974-11-11,309,2,N,2234,9
3297,Addy,Moukes,Male,1975-04-26,217,5,N,3006,8
3298,Christine,Baignard,U,,131,2,N,7340,9
3299,Sybille,Ballsdon,Female,1980-04-10,393,2,N,531,10
3300,Quintus,Gouldthorpe,Male,1961-05-22,727,5,N,277,8
3301,Guntar,O'Halloran,Male,1987-03-21,1026,6,N,6337,10
3302,Faulkner,McKiernan,Male,1956-10-30,818,1,N,1457,9
3303,Ced,Cuell,Male,1967-02-02,685,2,N,5299,2
3304,Tymothy,Rodder,Male,1981-01-19,568,5,N,7533,12
3305,Neddy,La Grange,Male,1977-02-16,87,6,N,5123,6
3306,Iggy,Whorton,Male,1991-05-17,818,5,N,7214,8
3307,Portia,Thirlwall,Female,1978-09-02,232,3,N,1888,7
3308,Daffi,Idale,Female,1979-05-20,507,6,N,2202,2
3309,Christie,Bremeyer,Male,1974-12-14,871,4,N,1729,10
3310,Bethany,Jarrell,Female,1961-10-29,479,2,N,6286,10
3311,Clary,Bennitt,Female,1979-12-21,1027,6,N,822,7
3312,Franky,Nanninini,U,,144,3,N,7409,9
3313,Kori,Antoshin,Female,1995-03-15,1043,4,N,5439,7
3314,Blakelee,Tassel,Female,1972-10-31,908,6,N,6328,1
3315,Ninnette,Pandey,Female,1994-09-08,793,6,N,1301,7
3316,Stoddard,Giacomoni,Female,1960-09-02,831,5,N,4942,10
3317,Ric,Kondrachenko,Male,1970-07-08,633,6,N,429,11
3318,Courtnay,Allmen,Male,1962-02-07,900,4,N,11,10
3319,Erda,"",Female,1966-04-04,908,2,N,7543,7
3320,Anabella,Mealham,Female,1994-06-02,22,3,N,934,9
3321,Ives,"",Male,1980-05-10,711,4,N,4618,2
3322,Hew,Sworder,U,,521,2,N,3724,9
3323,Cortie,Hamshar,Male,1973-03-01,62,3,N,2495,4
3324,Sholom,"",Male,1973-07-11,474,6,N,7000,6
3325,Sylas,"",Male,1996-10-08,926,3,N,1732,8
3326,Wes,Crotch,Male,1975-04-13,473,4,N,3846,12
3327,Roma,Le Gallo,Male,1973-02-02,857,5,N,2442,3
3328,Arabella,Delgaty,Female,1961-08-06,604,5,N,831,11
3329,Karissa,Leal,Female,1974-08-06,568,3,N,7432,10
3330,Tina,Pristnor,Female,1955-11-06,465,6,N,739,12
3331,Claire,Trahar,Female,1971-09-20,827,5,N,2956,1
3332,Cissy,Jeffress,Female,1998-09-24,889,5,N,3283,1
3333,Celinda,Asher,Female,1979-05-08,602,6,N,689,4
3334,Koralle,Winckles,Female,1965-05-22,977,6,N,161,6
3335,Damian,Dutt,Male,1979-12-15,383,5,N,6674,3
3336,Konstantine,Terne,Male,1979-01-10,935,6,N,6820,11
3337,Brendan,Aird,Male,1976-10-28,523,6,N,4596,12
3338,Nata,Ozanne,Female,1964-07-08,900,6,N,5329,9
3339,Andrea,Rand,Male,1986-05-08,970,5,N,5099,8
3340,Torey,Beharrell,Male,1991-09-29,881,5,N,6044,12
3341,Vitia,Crum,Female,1980-08-05,578,2,N,323,2
3342,Henry,Phillps,Male,1985-08-12,135,5,N,1262,2
3343,Cristabel,Bim,U,,89,6,N,7044,10
3344,Clerissa,Columbell,Female,1995-02-14,841,2,N,3114,1
3345,Hersch,Gilkes,Male,1977-06-23,908,3,N,5883,9
3346,Nadya,Callaghan,Female,1991-09-11,169,3,N,268,10
3347,Nichols,"",Male,1985-11-08,620,4,N,5115,7
3348,Amanda,Hazeltine,Female,1956-11-08,504,4,N,1826,5
3349,Byram,Lamberts,Male,1981-01-22,596,1,N,3929,8
3350,Tam,Prestner,Male,1975-05-29,209,1,N,5870,10
3351,Chryste,Nornable,Female,1982-04-13,233,1,N,7059,4
3352,Fredek,Lobley,Male,1994-12-28,27,1,N,2911,8
3353,Marina,Scorrer,Female,1994-04-21,516,6,N,1593,4
3354,Ollie,Restorick,Male,1978-03-27,900,6,N,1106,9
3355,Cherin,Thireau,Female,1990-02-19,825,5,N,2386,7
3356,Dill,Bampford,Male,1959-03-23,496,6,N,45,10
3357,Georgie,Henze,Male,1999-02-01,317,1,N,840,9
3358,Fairlie,McGavin,Male,1973-09-17,790,2,N,3527,9
3359,Duffy,Cotillard,Male,1991-12-13,905,5,N,1700,5
3360,Joelie,Sherlaw,Female,1963-03-23,707,1,N,7616,6
3361,Riva,Yushin,Female,1968-01-20,151,6,N,2139,9
3362,Piotr,Saladin,Male,1971-06-24,15,1,N,506,7
3363,Orson,Tythacott,Male,2000-03-08,1014,4,N,7887,2
3364,Trueman,"",Male,1993-08-19,170,6,N,1760,8
3365,Karlens,Chaffyn,U,,491,5,N,3897,1
3366,Rickey,Gregolotti,Male,1975-02-26,16,6,N,5153,12
3367,Melisse,Massei,Female,2000-12-05,438,6,N,6977,4
3368,Tanya,Boddis,Female,1967-07-17,827,1,N,385,12
3369,Cathrin,Rosencrantz,Female,1977-01-02,880,5,N,5120,10
3370,Brant,Follis,Male,1954-01-22,971,4,N,1644,8
3371,Josey,Alves,Female,1977-10-30,529,5,N,7446,10
3372,Orazio,Wissby,Male,1954-09-25,331,3,N,3812,9
3373,Inna,Atack,Female,1991-01-25,816,5,N,3744,9
3374,Joann,Corrigan,Female,1959-11-17,398,6,N,4712,8
3375,Thorsten,Gregon,Male,1993-03-21,524,4,N,3824,11
3376,Amity,Widdall,Female,1982-10-20,900,5,N,6089,5
3377,Jamal,MacRury,Male,1988-06-23,900,6,N,6721,3
3378,Ina,Habershaw,Female,1962-02-17,908,1,N,2983,10
3379,Elysee,Spurr,Female,1999-04-30,604,6,N,2222,8
3380,Abe,Ealam,Male,1955-01-09,433,4,N,7431,8
3381,Bruce,Lackie,Male,1993-11-20,677,5,N,3995,9
3382,Burk,Walczak,Male,1977-12-17,476,3,N,1921,1
3383,Dane,Swansbury,Male,1982-04-05,521,2,N,1820,9
3384,Wesley,Nichols,Male,1996-03-05,568,5,N,2795,6
3385,Ronda,"",Female,1975-02-10,555,5,N,7884,9
3386,Cliff,Nolin,Male,1999-07-28,724,4,N,1927,8
3387,Shel,Duke,Female,1976-07-05,712,2,N,4286,7
3388,Urbanus,Pichan,Male,1986-10-25,691,5,N,6112,11
3389,Margo,Saltmarshe,Female,1972-06-01,625,1,N,6918,12
3390,Fayth,Baudins,Female,1969-01-27,568,3,N,2530,10
3391,Terrel,Kreuzer,Male,1991-06-23,900,5,N,736,8
3392,Brock,Ride,Male,1976-12-12,736,5,N,6269,10
3393,Henrietta,Olexa,Female,1954-02-21,734,6,N,4266,8
3394,Barde,Spoward,Male,1974-06-26,406,5,N,4105,9
3395,Sigmund,Fishbourn,Male,1993-04-19,908,5,N,28,9
3396,Arin,Nappin,Male,1960-06-28,805,6,N,6607,10
3397,Melisande,"",Female,1985-08-19,292,5,N,4891,10
3398,Alberik,Looks,Male,1971-07-01,568,4,N,6078,1
3399,Hillyer,Biddulph,Male,1996-05-10,15,5,N,4709,5
3400,Brenna,Childes,Female,1987-06-25,90,6,N,1822,11
3401,Cristie,"",Female,1993-07-28,377,6,N,5508,6
3402,Krystyna,Scadden,Female,1985-05-04,132,5,N,804,9
3403,Jessalyn,Zoellner,Female,1994-05-14,721,6,N,1143,10
3404,Thomasine,McCloch,Female,1973-08-01,356,1,N,5816,8
3405,Gavra,Robez,Female,1996-08-18,785,6,N,3252,1
3406,Lucy,Lackmann,Female,1979-04-28,531,6,N,6523,10
3407,Marven,Ditts,Male,1961-10-08,507,4,N,3938,5
3408,Becka,Bysaker,Female,1972-07-11,1004,5,N,1484,8
3409,Abbey,Nellen,Female,1977-04-29,686,5,N,956,10
3410,Merrili,Brittin,Female,1940-09-22,1043,5,N,7592,7
3411,Alena,Hannis,Female,1980-01-04,881,6,N,4958,7
3412,Almira,Ethelstone,Female,1973-08-18,32,6,N,2097,7
3413,Zulema,Cristofolo,Female,1997-10-15,15,5,N,6642,12
3414,Winnifred,Zima,Female,1966-02-25,932,2,N,6705,1
3415,Alberik,Kelsey,Male,1963-01-17,1034,4,N,7178,7
3416,Evanne,Bentote,Female,1976-01-18,900,6,N,5175,5
3417,Deedee,Coxall,Female,1973-02-18,652,5,N,1737,10
3418,Felipa,Paddingdon,Female,1959-12-31,1000,3,N,4145,10
3419,Felipa,Guslon,Female,1973-07-09,354,6,N,5411,9
3420,Norby,Elion,Male,1980-09-10,107,6,N,2701,8
3421,Ronalda,McGeechan,Female,1962-12-17,104,2,N,2785,7
3422,Lucine,Virgin,Female,1978-05-06,887,5,N,1962,8
3423,Griselda,Bezants,Female,1999-12-27,934,1,N,7567,9
3424,Vale,Whittuck,Female,1977-02-28,286,2,N,2372,3
3425,Alister,De la Yglesia,Male,1986-04-05,733,6,N,1241,1
3426,Ron,Dilon,Male,1959-04-18,848,5,N,5395,12
3427,Mace,Edington,Male,1981-05-19,177,6,N,4254,1
3428,Leonora,Iglesia,Female,1974-08-07,948,6,N,6335,7
3429,Alla,Hirtzmann,Female,1964-06-22,465,3,N,1587,8
3430,Augustus,Pickin,Male,1964-02-29,474,2,N,4879,11
3431,York,Calbreath,Male,1996-08-10,99,1,N,6055,3
3432,Max,Cloney,Female,1988-11-27,748,6,N,6910,10
3433,Karissa,Cabral,Female,1998-04-28,18,5,N,5,6
3434,Stesha,Miners,Female,1973-12-05,277,5,N,5769,7
