"customer_id","first_name","last_name","dob","job_industry_category_id","wealth_segment_id","deceased_indicator","owns_car","address_id"
1347,Leisha,Signoret,1977-12-16,3,3,N,Yes,1538
1348,Lowe,Hinckes,1984-04-10,4,1,N,No,3551
1349,Curran,Gush,1997-05-07,3,2,N,No,1314
1350,Bing,Vicar,1957-09-30,2,3,N,Yes,600
1351,Lorettalorna,"",,7,1,N,No,1504
1352,Jerald,Lesly,1954-12-28,3,1,N,No,1410
1353,Phebe,Dockwra,1980-03-31,10,3,N,Yes,1409
1354,Karee,Hyman,2000-10-15,8,2,N,No,2160
1355,Isador,Hallitt,2001-04-04,5,3,N,No,1477
1356,Ofella,Walbrook,1981-02-24,4,1,N,No,2005
1357,Waylin,Eassom,1993-05-14,10,1,N,No,3401
1358,Gerome,Whittock,1994-04-11,10,1,N,No,2135
1359,Estrella,Carwithen,1993-02-24,2,3,N,No,190
1360,Maurice,Blas,1970-07-04,3,3,N,Yes,1985
1361,Gradeigh,Saltmarshe,1964-12-12,3,2,N,No,2203
1362,Giuditta,Dearlove,1973-02-20,3,2,N,Yes,990
1363,Boniface,Kivelhan,1961-10-16,8,3,N,No,878
1364,Selby,Cabbell,1978-04-20,3,3,N,No,1275
1365,Shurlocke,Pirie,1992-04-19,10,3,N,No,3395
1366,Zacharia,Rigler,1974-06-30,2,2,N,No,3166
1367,Fredrika,Danielkiewicz,1973-06-29,2,3,N,No,2213
1368,Aarika,Magog,1973-04-14,5,3,N,No,447
1369,Ilka,Allabush,1994-05-08,3,3,N,Yes,3179
1370,Chastity,Martinat,1986-10-23,5,3,N,No,3819
1371,Aretha,Joscelyn,1959-08-02,2,3,N,Yes,3351
1372,Rockie,Wheldon,1980-07-02,3,2,N,No,516
1373,Shaylynn,Epsley,1958-09-23,8,3,N,Yes,1643
1374,Cleveland,Spilling,1976-01-13,3,3,N,No,3695
1375,Archie,Van den Hof,1978-12-07,8,2,N,No,1897
1376,Pail,"",1966-03-12,10,3,N,Yes,60
1377,Giacomo,Roseburgh,1989-05-11,2,3,N,Yes,1472
1378,Ellie,Prester,1978-06-18,5,2,N,Yes,84
1379,Lou,Drews,1989-06-16,8,3,N,Yes,341
1380,Lavina,Clavey,1998-09-30,8,3,N,No,2148
1381,Ellary,Ramsey,1985-03-11,3,2,N,Yes,2819
1382,Lucio,Reame,1989-10-23,3,1,N,Yes,3858
1383,Coriss,Casarino,1957-10-29,7,2,N,No,147
1384,Marcile,Carren,1998-09-09,3,3,N,No,3274
1385,Melesa,Priddy,1957-08-17,8,3,N,No,858
1386,Mufinella,Kalvin,1967-06-12,2,3,N,Yes,413
1387,Natalee,Comport,1977-07-11,3,3,N,Yes,3471
1388,Carny,Shilstone,1972-08-14,8,3,N,No,3591
1389,Reina,Drever,1962-05-14,10,2,N,No,1371
1390,Christyna,Feldberg,2000-01-25,2,1,N,Yes,3528
1391,Winni,Cana,1976-08-05,2,1,N,No,1486
1392,Marris,Waison,2000-01-15,8,3,N,No,2464
1393,Adria,MacRorie,1976-03-10,3,3,N,No,2619
1394,Freemon,Perago,1978-01-27,10,3,N,Yes,3439
1395,Jandy,Pennazzi,1957-12-23,4,1,N,Yes,167
1396,Sinclair,Melonby,1987-10-07,8,3,N,No,2528
1397,Dimitri,Durie,1979-01-21,3,3,N,Yes,1216
1398,Anderea,Pulteneye,1966-11-29,3,3,N,No,378
1399,Kaye,Clulow,1967-09-08,3,3,N,No,115
1400,Rikki,Eytel,1982-05-23,3,2,N,Yes,3287
1401,Ashien,Winspare,1978-09-30,8,1,N,No,2287
1402,Hillier,Andraud,2001-12-08,9,3,N,No,527
1403,Germana,McFadin,1980-12-01,2,3,N,No,954
1404,Emmott,Mercik,1957-07-30,3,3,N,Yes,1265
1405,Kylie,Spriggin,1958-04-05,3,1,N,Yes,2673
1406,Georges,Tilne,1970-05-05,8,1,N,Yes,1799
1407,Tamarah,Sobtka,1980-10-04,3,3,N,Yes,1416
1408,Kendricks,Plastow,1997-06-22,10,1,N,No,1952
1409,Tiffi,Hartless,1996-05-07,4,3,N,No,884
1410,Althea,Macvey,1997-01-22,2,1,N,Yes,2657
1411,Katrina,Coltart,1994-05-04,10,3,N,Yes,3783
1412,Antonetta,Dumbrall,1991-09-04,4,3,N,Yes,2080
1413,Vi,Lauga,1998-04-24,8,3,N,No,554
1414,Allison,Clowton,1980-02-29,2,3,N,Yes,1625
1415,Merilyn,Dikle,1998-12-14,5,1,N,Yes,640
1416,Fraze,Face,1967-04-30,4,1,N,Yes,3123
1417,Micki,Russel,1959-11-14,3,1,N,Yes,976
1418,Valaria,Hugh,1976-11-29,7,2,N,Yes,3598
1419,Roddy,Ollerton,1967-01-11,8,3,N,Yes,1762
1420,Minni,Hanner,1959-10-12,10,3,N,No,2004
1421,Mallorie,Gouth,1956-04-14,5,3,N,No,301
1422,Georgy,Rickwood,1972-03-13,3,2,N,Yes,1350
1423,Tiphanie,Klossek,1959-06-17,3,3,N,No,416
1424,Allin,Arbuckel,1974-08-03,10,1,N,Yes,1049
1425,Chrisy,Sivess,1986-07-06,2,1,N,Yes,1837
1426,Allyn,Carswell,1956-08-23,8,3,N,No,3535
1427,Jodie,Juett,1993-12-09,8,1,N,No,1951
1428,Morissa,Ozintsev,1998-11-15,2,1,N,No,1918
1429,Dante,Jikylls,1980-12-03,10,3,N,Yes,3460
1430,Kalli,Pigeram,1999-07-24,3,3,N,Yes,2017
1431,Derek,Malafe,1975-05-13,8,2,N,Yes,1333
1432,Hiram,Kittiman,1998-11-26,1,1,N,Yes,3892
1433,Marya,Szwandt,1958-09-25,7,3,N,No,2311
1434,Craig,Guswell,1973-08-14,5,1,N,No,1226
1435,Derek,Podmore,1968-04-27,9,2,N,Yes,1542
1436,Tonnie,Andryunin,1999-10-29,4,2,N,No,3475
1437,Gearalt,Challis,1974-09-12,3,2,N,No,2930
1438,Winifred,MacRonald,1975-11-01,10,3,N,Yes,1682
1439,Leupold,Detoc,1965-07-28,2,3,N,No,3375
1440,Consuela,O'Logan,1965-11-22,8,1,N,Yes,151
1441,Renae,Burns,1977-03-07,3,2,N,No,3264
1442,Mylo,Norrie,1963-03-07,3,2,N,No,3630
1443,Angela,Mowles,1986-07-25,8,2,N,Yes,972
1444,Claudian,Ruos,1975-04-14,10,3,N,No,810
1445,Bettine,Yoselevitch,1973-03-29,7,2,N,No,821
1446,Gabriello,Nell,1987-04-15,3,3,N,No,91
1447,Renaldo,Maudsley,1996-06-16,3,3,N,No,2575
1448,Hinze,Bullent,1988-08-09,5,3,N,No,607
1449,Ashly,Abramamovh,1967-08-26,4,1,N,No,2299
1450,Floris,Dunkerley,1964-01-24,3,2,N,No,3053
1451,Courtney,Meas,1977-02-01,1,3,N,Yes,33
1452,Zachery,Hamber,1955-12-31,2,3,N,No,1068
1453,Ahmed,"",1977-07-30,10,1,N,No,1112
1454,Caesar,Wattam,1979-04-07,1,3,N,Yes,1493
1455,Cleo,"",1992-07-26,5,2,N,No,3797
1456,Berkie,Croall,1964-12-11,5,3,N,Yes,1094
1457,Leonore,Slixby,1978-08-20,4,2,N,Yes,1930
1458,Ashley,Behneke,1956-10-22,9,2,N,No,3715
1459,Haydon,Berkery,1998-06-16,3,3,N,No,3665
1460,Morley,Shutt,1973-07-03,8,1,N,Yes,58
1461,Earl,Skeels,1957-01-04,2,3,N,Yes,2997
1462,Omero,Hauxley,1995-11-07,8,3,N,Yes,1874
1463,Willie,Landsberg,1965-04-18,5,1,N,Yes,1812
1464,Mac,Leguay,1984-10-03,4,2,N,Yes,73
1465,Wilona,Osgood,1971-02-18,8,3,N,Yes,3713
1466,Cyndia,Gull,1998-01-05,8,1,N,Yes,69
1467,Alysia,Cantrill,1975-12-16,3,3,N,Yes,841
1468,Adaline,Hayles,1978-01-10,8,3,N,No,154
1469,Shermy,"",1957-06-29,8,2,N,Yes,3944
1470,Albie,Pach,1995-12-04,8,1,N,Yes,2979
1471,Berri,Farr,1978-02-24,8,3,N,No,3317
1472,Demeter,Robbeke,1964-03-03,8,3,N,No,2094
1473,Darrick,Feake,1960-04-21,4,3,N,Yes,3809
1474,Farley,Rosen,1986-05-27,10,3,N,Yes,3999
1475,Aristotle,Jess,1985-07-21,2,2,N,Yes,628
1476,Vaughn,Browse,1986-11-21,4,2,N,Yes,2950
1477,Leo,Balharry,,8,3,N,Yes,3209
1478,Fulton,Blayney,1992-12-05,8,1,N,No,1056
1479,Avrom,Clougher,1977-10-20,1,3,N,No,549
1480,Bird,Diess,1995-05-21,4,1,N,Yes,1047
1481,Ellissa,Stanney,1976-06-26,8,2,N,No,1875
1482,Georas,Niesel,1979-04-30,3,3,N,No,3354
1483,Beth,Daile,1971-12-11,9,3,N,Yes,83
1484,Willette,Boodell,1986-03-05,4,3,N,No,1155
1485,Meredeth,Luck,1969-08-02,10,3,N,Yes,1045
1486,Dag,Landell,1978-08-07,3,3,N,No,1212
1487,Kaela,Soppett,1979-05-23,4,2,N,Yes,3329
1488,Donnamarie,Andrieu,1986-09-30,4,3,N,Yes,3139
1489,Mead,Wollard,1993-05-13,10,3,N,No,2852
1490,Lusa,Hargerie,1970-01-03,8,3,N,Yes,3588
1491,Agneta,Swiggs,1997-08-03,10,3,N,Yes,3161
1492,Cordey,Tomik,1980-01-11,4,3,N,No,3510
1493,Lisabeth,Fundell,1987-08-12,1,1,N,No,36
1494,Levon,Parlor,1986-11-03,4,3,N,Yes,2073
1495,Charmion,Dobsons,1989-08-14,10,1,N,Yes,2450
1496,Cordie,Disbrow,1998-05-02,7,2,N,No,775
1497,Karole,Grinin,1973-11-08,2,1,N,No,2405
1498,Janot,McGougan,1989-09-27,4,2,N,Yes,2115
1499,Patton,Wrey,1973-08-18,3,3,N,Yes,2684
1500,Bellina,Bradberry,1960-01-24,4,3,N,No,1340
1501,Shelby,Trayhorn,1973-07-31,5,3,N,Yes,49
1502,Margalit,Handrick,1990-03-26,8,2,N,Yes,2691
1503,Del,Scullin,1968-02-25,4,2,N,No,1128
1504,Coop,Corneck,1975-01-03,5,2,N,Yes,2280
1505,Cristian,Trounce,1993-10-21,8,3,N,No,928
1506,Andonis,Cochrane,1958-02-21,5,3,N,No,3285
1507,Holmes,Benkin,1977-11-10,3,1,N,Yes,270
1508,Orv,Milland,1986-08-28,10,2,N,Yes,1313
1509,Sibley,Janek,,7,1,N,Yes,17
1510,Timmie,Chitty,1959-02-05,8,3,N,No,1960
1511,Yves,Trehearne,1990-07-08,8,3,N,No,679
1512,Chandler,"",1979-04-10,4,1,N,No,3057
1513,Wendel,Cator,1970-06-05,4,2,N,Yes,3926
1514,Pren,Brangan,1962-01-16,4,3,N,No,639
1515,Dietrich,Escott,1990-08-19,3,3,N,Yes,214
1516,Ham,Pietrusiak,1967-07-12,7,2,N,No,1485
1517,Murdoch,Twort,1987-09-15,7,2,N,No,3472
1518,Dallon,Greatreax,1971-01-02,5,2,N,No,2289
1519,Marwin,Jeyness,2001-11-30,9,1,N,Yes,1403
1520,Dillie,Wilstead,1965-11-18,2,3,N,No,998
1521,Pernell,Duffett,1995-11-13,8,2,N,Yes,589
1522,Hubie,Thunnerclef,1994-06-13,8,3,N,No,1636
1523,Brnaba,Dighton,1959-09-06,8,3,N,Yes,3080
1524,Bonni,Drakers,1975-04-29,8,3,N,Yes,3016
1525,Philis,Whittam,1966-07-15,8,1,N,No,3525
1526,Charlie,MacKibbon,1964-11-07,3,3,N,Yes,1303
1527,Gerek,Chape,1997-10-15,3,3,N,No,2380
1528,Ranee,Henriksson,1984-01-01,3,1,N,No,3315
1529,Tansy,Beltzner,1986-10-21,8,1,N,Yes,1179
1530,Alexandr,Maylard,1976-01-12,10,3,N,Yes,2106
1531,Evaleen,Pusey,1966-03-17,8,3,N,Yes,3366
1532,Marty,Wiggall,1972-10-26,8,3,N,Yes,2941
1533,Sonia,Rous,1977-07-02,10,2,N,Yes,1797
1534,Rosabelle,Hollington,1998-11-30,3,3,N,No,3143
1535,Emanuel,Baukham,1997-04-08,8,2,N,Yes,1524
1536,Tiffany,Fanshaw,1979-10-04,8,2,N,Yes,2232
1537,Andres,Beranek,1969-11-17,6,3,N,No,3684
1538,Ahmed,Edmondson,1989-04-22,10,1,N,Yes,309
1539,Filberte,Godmer,1977-11-17,4,3,N,Yes,1958
1540,Ilene,Agett,1962-03-17,5,3,N,Yes,3903
1541,Dynah,Grimes,1954-12-28,1,3,N,Yes,1104
1542,Sanders,Fernyhough,1978-07-27,10,3,N,Yes,2251
1543,Michaela,Andrasch,1993-10-13,4,1,N,No,490
1544,Keane,Moneypenny,1963-08-22,10,2,N,Yes,2821
1545,Carver,Saturley,1977-09-06,10,3,N,Yes,3949
1546,Natalya,Moscone,1956-10-28,8,3,N,Yes,1568
1547,Chiquita,Billyard,1990-02-26,4,3,N,Yes,3319
1548,Perla,Cortnay,1995-02-03,3,3,N,Yes,3547
1549,Vikki,Tett,1997-08-06,8,2,N,Yes,3801
1550,Nell,MacCafferky,1986-09-12,7,3,N,Yes,2518
1551,Joell,Balfe,1975-05-30,6,2,N,No,1353
1552,Cully,Mangeon,1988-06-06,6,3,N,Yes,3060
1553,Vanna,Matts,1956-05-31,2,1,N,No,3957
1554,Land,Aarons,1994-08-12,2,2,N,No,3924
1555,Marcello,Spenclay,1962-08-19,10,1,N,No,1004
1556,Bartram,Brownstein,1986-03-25,3,3,N,Yes,3847
1557,Efren,Castanos,1975-08-14,8,3,N,No,1919
1558,Oberon,Scading,1991-05-12,8,2,N,No,1782
1559,Hilton,Gladwell,1975-10-14,10,1,N,Yes,2
1560,Tymon,Blackstone,1973-01-12,2,3,N,No,3246
1561,Clemens,Rawll,1975-03-14,3,3,N,Yes,3176
1562,Elset,Biasio,1984-07-11,4,2,N,Yes,868
1563,Crosby,Claeskens,1992-03-10,5,3,N,No,3109
1564,Sascha,Tander,1964-02-27,2,3,N,No,235
1565,Jay,Janiszewski,1953-08-17,2,1,N,Yes,2778
1566,Stavros,Goodinson,1962-01-03,1,3,N,No,398
1567,Florri,Ramsdell,1971-12-16,4,3,N,No,564
1568,Bellanca,Strutz,1980-05-23,3,3,N,Yes,1250
1569,Dave,Mews,1987-06-03,4,3,N,No,3427
1570,Phil,Dodle,1995-11-20,6,3,N,No,3632
1571,Tadeas,McUre,1980-09-08,10,3,N,Yes,3712
1572,Tam,Jahner,1957-07-26,8,1,N,Yes,1573
1573,Aurea,Reubens,1994-07-05,5,3,N,Yes,1738
1574,Werner,Wall,1995-11-15,4,2,N,Yes,1723
1575,Phaidra,Jindacek,1989-03-13,2,3,N,No,1192
1576,Reube,Roscrigg,1985-11-10,8,3,N,No,3511
1577,Diannne,Teager,1976-09-08,3,1,N,No,365
1578,Andreas,Bazely,1978-04-14,10,1,N,Yes,3539
1579,Madelaine,Siegertsz,1978-01-27,8,2,N,Yes,1858
1580,Laird,Prover,1981-06-21,2,1,N,No,3859
1581,Melessa,Delyth,1974-04-13,1,3,N,No,3663
1582,Francesco,Wasson,1978-01-14,5,3,N,No,508
1583,Krysta,O' Reagan,,7,3,N,Yes,470
1584,Susanetta,"",1992-04-27,3,3,N,No,1003
1585,Stillman,Sackur,1961-04-07,10,3,N,Yes,340
1586,Madelena,Risson,1985-12-27,3,1,N,No,874
1587,Kevan,Laminman,1986-08-16,6,2,N,Yes,386
1588,Dukey,McCrie,1983-01-28,7,1,N,Yes,1623
1589,Walker,Bartalot,1989-07-08,10,3,N,Yes,380
1590,Crystie,Fontanet,1965-12-09,2,3,N,No,2273
1591,Fonz,Jankin,1976-09-14,3,3,N,Yes,3207
1592,Thorin,Klagges,1986-08-04,4,3,N,Yes,2554
1593,Tommy,Kupisz,1979-10-11,7,3,N,No,3769
1594,Rolando,Amyes,1981-11-26,5,3,N,No,1726
1595,Kora,Paoli,1976-02-21,8,1,N,Yes,20
1596,Vinnie,Sails,1969-07-01,8,1,N,Yes,3365
1597,Jeffry,Slowly,1977-02-01,2,2,N,No,1725
1598,Guendolen,Betterton,1973-12-02,4,3,N,No,892
1599,Ozzy,Silver,1999-11-24,4,2,N,No,3686
1600,Priscella,Stathers,1985-05-21,8,1,N,No,446
1601,Nita,McCarthy,1993-02-11,3,2,N,No,3774
1602,Shamus,Dennerly,1979-01-09,2,3,N,No,3145
1603,Osgood,Emerine,1988-11-20,3,2,N,Yes,1669
1604,Natale,Duinbleton,1960-04-11,8,1,N,No,2344
1605,Latrena,Ker,1988-03-01,4,2,N,No,393
1606,Shayne,Ellesworthe,1980-11-25,4,2,N,Yes,964
1607,Tiffani,Van Castele,1988-01-22,2,3,N,Yes,2295
1608,Fernande,Petzolt,1958-09-21,4,3,N,Yes,1248
1609,Reginald,Hanwright,1996-11-26,5,3,N,Yes,422
1610,Valaree,Chisolm,1955-02-10,4,1,N,Yes,579
1611,Terencio,"",1971-11-22,10,1,N,Yes,3682
1612,Wendel,Headland,1987-04-17,8,1,N,Yes,252
1613,Ernesta,Billany,1977-05-25,5,3,N,No,2805
1614,Currie,Gimber,1984-08-12,4,1,N,No,43
1615,Evvie,Crack,1971-02-04,6,3,N,Yes,377
1616,Shamus,Attenbrough,1955-08-16,2,1,N,Yes,1312
1617,Jannelle,Ort,1978-07-06,8,2,N,No,3530
1618,Andee,Scardifeild,1966-03-01,4,3,N,No,2483
1619,Matteo,Hallum,1971-12-22,4,3,N,Yes,1429
1620,Jerrold,Bernetti,1992-07-27,4,1,N,Yes,3658
1621,Sibley,Eliyahu,1974-09-09,10,3,N,No,3028
1622,Pietrek,Crowe,1978-05-30,4,1,N,No,1185
1623,Katy,Taffee,1997-12-24,6,1,N,Yes,2990
1624,Hakim,Burnhard,1980-05-04,8,3,N,Yes,2307
1674,Rahal,Woodman,1977-10-26,3,1,N,No,3490
1625,Caryl,Clara,1977-12-09,5,3,N,Yes,425
1626,Fanchon,Fist,1979-04-19,8,3,N,No,3468
1627,Vladimir,Morphet,1961-11-19,6,2,N,No,497
1628,Hermione,Brereton,,7,3,N,No,2480
1629,Edsel,Lester,1974-08-21,8,3,N,No,3119
1630,Sonni,Lindstedt,1984-09-16,3,3,N,No,3193
1631,Towny,Beebee,1996-09-03,8,2,N,No,3851
1632,Orbadiah,Kennicott,1985-08-12,3,1,N,Yes,7
1633,Ashia,Muzzi,1964-07-08,5,1,N,Yes,1334
1634,Jordana,Beach,1970-08-31,3,2,N,No,3650
1635,Indira,Robotham,1971-09-02,8,3,N,No,2293
1636,Karly,Ackenhead,1980-05-12,3,1,N,Yes,3030
1637,Timothee,Mervyn,1969-02-07,3,1,N,No,2170
1638,Zachery,Monkhouse,1992-05-12,8,3,N,Yes,3644
1639,Marna,Showers,1962-12-17,3,3,N,Yes,1765
1640,Erie,Worswick,1995-02-17,4,1,N,Yes,2321
1641,Vasily,Sturgeon,1972-09-01,8,3,N,No,1054
1642,Nollie,Matteoli,1982-10-11,3,2,N,Yes,204
1643,Manda,Forsey,1961-01-07,2,3,N,No,2964
1644,Gaby,Harriot,1969-12-01,10,3,N,No,591
1645,Dal,Colquhoun,1995-06-12,4,2,N,Yes,2877
1646,Emmye,Flacke,1994-06-20,8,3,N,Yes,82
1647,Ivory,Roscam,1977-09-09,8,1,N,Yes,3311
1648,Prissie,Dyde,1981-06-09,8,3,N,No,2727
1649,Brenden,Dinley,1962-07-17,5,3,N,No,2009
1650,Raphaela,Looby,1980-05-03,4,1,N,No,2367
1651,Idalina,"",1996-11-25,9,3,N,Yes,2797
1652,Ulrikaumeko,Heffernon,1981-09-24,3,1,N,Yes,2486
1653,Florry,Folbige,1987-04-29,1,3,N,Yes,1603
1654,Melli,Sperwell,1989-03-05,7,1,N,Yes,1204
1655,Prinz,Codman,1983-02-15,3,2,N,Yes,1201
1656,Constantin,Rodrigues,1977-07-22,8,3,N,Yes,3265
1657,Stanwood,Troillet,1977-03-08,8,3,N,No,3267
1658,Selina,Clow,1993-12-05,2,3,N,Yes,3131
1659,Olva,Sheehy,1989-11-14,5,1,N,Yes,3417
1660,Justinian,Jekyll,1980-03-16,2,2,N,No,3587
1661,Meggy,Delgadillo,1979-06-02,10,2,N,No,2308
1662,Xenia,Willmett,1956-04-01,3,1,N,No,2628
1663,Analiese,Grimsditch,1978-01-30,5,1,N,Yes,2836
1664,Karlis,Alner,1975-12-30,3,2,N,Yes,1850
1665,Witty,Lauthian,1977-11-18,9,3,N,No,1735
1666,Launce,Lording,1977-04-02,4,3,N,No,1890
1667,Jaime,Simonnin,1955-02-18,3,1,N,No,1774
1668,Aurlie,Bolter,1965-06-13,8,3,N,No,1657
1669,Jabez,Glasspoole,1978-03-18,8,1,N,Yes,2477
1670,Gisella,Ravens,1978-08-12,2,3,N,No,3992
1671,Nerty,Renak,1957-01-23,5,3,N,Yes,1885
1672,Sharla,Creebo,1963-04-27,7,2,N,Yes,665
1673,Suzie,Dahle,1978-11-09,8,2,N,Yes,3054
1675,Luke,Wombwell,1955-08-14,3,2,N,Yes,3102
1676,Ozzy,Olerenshaw,1975-03-31,10,3,N,No,2259
1677,Petrina,Pollins,1958-05-28,10,2,N,Yes,1884
1678,Dale,Hursey,1977-10-07,8,1,N,Yes,2189
1679,Arabel,Kayser,1975-11-03,10,3,N,Yes,459
1680,Loise,Austins,1998-07-28,5,3,N,Yes,35
1681,Rupert,Gilstoun,1979-12-07,10,1,N,Yes,794
1682,Gerladina,Cuddon,1960-04-25,3,2,N,Yes,3199
1683,Brenn,Bacon,,7,3,N,Yes,487
1684,Janie,Stonehewer,1979-07-10,3,3,N,No,767
1685,Marya,Milington,1972-03-16,7,3,N,No,1979
1686,Fremont,Trundle,1980-07-06,1,3,N,Yes,1945
1687,Chance,Maben,1991-05-09,3,2,N,Yes,3233
1688,Charmaine,Suller,1978-12-05,4,3,N,No,3122
1689,Teodor,Larwell,1995-06-18,8,3,N,Yes,2163
1690,Torey,Kensall,1988-12-19,10,2,N,Yes,3653
1691,Tomlin,"",1979-11-16,4,1,N,Yes,355
1692,Harriette,De Matteis,1967-04-07,10,3,N,Yes,1581
1693,Ring,Birchall,1965-11-06,10,2,N,No,3716
1694,Tonnie,McLinden,1959-10-11,7,3,N,Yes,2272
1695,Blanch,Leyshon,1991-05-18,4,1,N,Yes,3899
1696,Mose,Middler,1991-06-07,6,1,N,No,2459
1697,Eddi,Mansbridge,1969-03-29,10,3,N,Yes,1579
1698,Christabella,Eldredge,1971-08-24,10,2,N,Yes,3129
1699,Poul,Dumphy,1958-05-08,3,3,N,Yes,2963
1700,Rana,Streets,1969-09-18,3,1,N,Yes,806
1701,Hazlett,Goane,1963-04-24,3,1,N,No,1326
1702,Bryn,Whisby,1956-04-03,10,3,N,No,2698
1703,Nerita,Keppie,1991-04-01,9,3,N,Yes,2839
1704,Tremain,Breadon,1962-10-22,7,1,N,No,3559
1705,Nelle,Haworth,1979-08-14,8,3,N,Yes,2443
1706,Slade,Semark,1961-08-19,8,1,N,Yes,2409
1707,Alfonso,Readett,1994-01-02,8,1,N,No,2813
1708,Wenona,Mahaddie,1988-12-30,5,1,N,No,2563
1709,Osgood,Seeborne,1974-09-30,10,2,N,No,2412
1710,Matilde,MacKeeg,1954-06-30,10,1,N,No,274
1711,Marie-jeanne,Mattson,1993-09-26,3,1,N,Yes,1743
1712,Chad,"",1976-10-12,10,1,N,Yes,2692
1713,Jennica,Jeeks,1988-11-08,2,1,N,Yes,3479
1714,Esma,Rycroft,1998-06-26,5,1,N,Yes,763
1715,Cobb,Schrinel,1988-06-01,6,3,N,Yes,1289
1716,Lou,Yellep,1987-01-30,9,2,N,No,792
1717,Obadias,Gristwood,1978-11-14,3,3,N,No,1591
1718,Eada,Coaster,1994-04-19,8,1,N,Yes,2539
1719,Devy,Hannum,1973-07-04,8,1,N,No,498
1720,Matilda,Milton,1986-10-06,8,3,N,Yes,2342
1721,Delcine,Hansod,1980-10-22,8,1,N,No,3515
1722,Fritz,Geare,1963-07-17,8,3,N,No,657
1723,Atalanta,Stoeck,1986-10-24,4,3,N,Yes,3963
1823,Trude,Rizzardo,1974-05-24,4,1,N,No,2630
1724,Davita,Pristnor,1999-01-24,6,1,N,Yes,285
1725,Corena,Postlewhite,1979-07-19,3,1,N,Yes,2079
1726,Mariette,Alexsandrev,1973-08-06,8,1,N,No,3848
1727,Everard,"",1978-05-10,6,1,N,No,3098
1728,Pryce,Larner,1977-05-04,8,2,N,No,1892
1729,Alla,Kyles,1987-11-16,1,1,N,No,1764
1730,Tildi,Kirkup,1985-12-21,8,3,N,No,3225
1731,Aigneis,MacKall,1959-03-11,10,1,N,Yes,1984
1732,Elihu,Cudworth,1978-07-07,1,3,N,Yes,3347
1733,Gothart,Coomer,1986-05-26,8,1,N,No,1811
1734,Adriana,Cullerne,1977-10-10,2,3,N,Yes,2069
1735,Sly,Offord,1966-09-07,10,3,N,No,3955
1736,Garrek,Rowbotham,1998-05-10,7,2,N,No,2838
1737,Benny,Jammet,1976-09-06,5,2,N,Yes,1851
1738,Frankie,Seydlitz,1985-04-24,1,1,N,Yes,2842
1739,Burnaby,Stiffkins,1954-10-06,6,3,N,No,592
1740,Faythe,Janaszewski,,7,3,N,Yes,2777
1741,Karlens,Carneck,1994-07-11,8,1,N,No,242
1742,Quintin,Dublin,1958-08-17,4,1,N,No,686
1743,Pall,Creek,1981-07-25,3,2,N,Yes,2845
1744,Phoebe,Kahen,1972-01-21,8,1,N,No,298
1745,Leigha,Clawson,1955-08-23,8,3,N,Yes,3813
1746,Kev,"",1962-01-05,7,1,N,No,3620
1747,Obadiah,Fairall,1987-03-14,8,2,N,No,1031
1748,Skell,Oxenden,1956-06-07,3,3,N,Yes,1842
1749,Debbi,Petschelt,1980-10-22,9,1,N,No,3013
1750,Filbert,Evreux,1959-05-13,6,3,N,Yes,1781
1751,Sara-ann,Haddick,1969-03-23,10,3,N,No,1082
1752,Diane,Busk,1977-01-27,4,3,N,No,3481
1753,Kerry,Ford,1997-10-12,10,1,N,Yes,2962
1754,Zonnya,Tolland,1965-11-27,2,3,N,Yes,3659
1755,Dagmar,Panyer,1986-08-23,5,3,N,No,781
1756,Daron,"",1976-12-17,4,1,N,No,1949
1757,Hashim,Hartwell,1966-03-03,7,1,N,No,3721
1758,Helli,Cooksley,1971-10-28,1,3,N,Yes,1038
1759,Quillan,Shortland,1969-06-02,8,1,N,No,312
1760,Kelsy,Barrowcliff,1966-04-27,10,1,N,No,1915
1761,Kassi,List,1974-08-29,3,3,N,Yes,2562
1762,Gaye,Steutly,1978-04-30,10,3,N,Yes,1347
1763,Suzie,Ornillos,1994-10-30,3,2,N,Yes,2369
1764,Zaria,Van der Krui,1960-06-21,4,3,N,Yes,2521
1765,Sibella,O' Mara,1967-02-13,4,1,N,No,2643
1766,Maye,O'Moylane,1985-10-20,4,2,N,No,614
1767,Cicely,Millier,1959-03-10,3,2,N,Yes,2353
1768,Normand,Ganderton,1974-02-09,3,1,N,No,3927
1769,Sheridan,Shaves,1960-11-26,4,3,N,Yes,2420
1770,Chrysler,Vasile,1995-04-10,4,3,N,Yes,1383
1771,Zarah,Santello,1974-11-01,3,3,N,Yes,3240
1772,Michael,Foulis,1984-07-07,8,1,N,Yes,1900
1773,Nickolas,Guittet,,7,3,N,Yes,244
1774,Vidovik,Astall,1978-11-01,8,3,N,Yes,2627
1775,Kimberly,Dishmon,1995-10-01,8,2,N,No,1242
1776,Korey,Gate,1978-08-26,8,2,N,No,1362
1777,Lucinda,Jerok,1994-05-02,2,2,N,No,721
1778,Emera,Margrem,2000-07-30,4,3,N,Yes,352
1779,Krishnah,Firmage,1996-11-19,1,2,N,No,3162
1780,Maude,Tixier,,7,3,N,No,1117
1781,Sammie,Uglow,1965-07-26,4,2,N,No,900
1782,Ewen,Emes,1966-12-22,10,2,N,Yes,950
1783,Brett,McCalister,1995-07-30,2,3,N,Yes,3116
